date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:14:26	3304/3304	---MCZ	200	added ('OK')	text/css	etag:W/%22fc3b6fb5915d2c3d4dbe044051a70e75%22	https://maha-cv-resume-bootstrap.vercel.app/assets/css/colors/purple.css	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/css/colors/purple.css	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:27	3174/3174	---MCZ	200	added ('OK')	text/css	etag:W/%2230fc29160ae95ff3c1eb7dec1a082212%22	https://maha-cv-resume-bootstrap.vercel.app/assets/css/colors/slate.css	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/css/colors/slate.css	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:27	3245/3245	---MCZ	200	added ('OK')	text/css	etag:W/%2295a6e66b42e23139da6bd0c32827f5e6%22	https://maha-cv-resume-bootstrap.vercel.app/assets/css/colors/yellow.css	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/css/colors/yellow.css	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:27	4043/4043	---M--	200	added ('OK')	image/png	etag:%22cec209a172def7e17b2f2b3cd67ae7c1%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/fedalon_logo.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/fedalon_logo.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:27	58375/58375	---M--	200	added ('OK')	image/png	etag:%228d821c32f941c682e46a56575d7bdd4d%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/hero.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/hero.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:27	90677/90677	---M--	200	added ('OK')	image/png	etag:%228d7ae5ac6e934401e57e82f70b996bc1%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/ab-img.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/ab-img.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:28	18712/18712	---M--	200	added ('OK')	image/jpeg	etag:%228aeafedb9d094492a242d8c624e787d0%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g1.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g1.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:28	54206/54206	---M--	200	added ('OK')	image/png	etag:%2218c8b061cb67933b7b83661d43b4a391%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g2.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g2.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:28	70209/70209	---M--	200	added ('OK')	image/png	etag:%229e702717717ea2280a38b09ce6cfcc9b%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g3.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g3.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:28	74917/74917	---M--	200	added ('OK')	image/png	etag:%22781d3ff95572a1a4100ce1166937077b%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g5.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g5.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:29	53729/53729	---M--	200	added ('OK')	image/png	etag:%22da17f9e8877164fcb9d89dbf690412a3%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g4.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g4.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:29	148586/148586	---M--	200	added ('OK')	image/png	etag:%22d6ed4b6fdf07081885eec1b95b67d5df%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g6.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g6.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:29	56268/56268	---M--	200	added ('OK')	image/png	etag:%22534e8999314828b64d44926782e116fa%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g8.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g8.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:29	63524/63524	---M--	200	added ('OK')	image/png	etag:%22d92f27142eed59aaef13c17d8e0b32de%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g9.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g9.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:30	11197/11197	---M--	200	added ('OK')	image/jpeg	etag:%22add0a385738e50706ad0ff2db1f7fb7e%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g7.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/portfolio/g7.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:30	24741/24741	---M--	200	added ('OK')	application/octet-stream	etag:%22c47f27e81f791d82642aeaee7ecf2095%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/pr-0.jif	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/pr-0.jif	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:30	11846/11846	---M--	200	added ('OK')	application/octet-stream	etag:%22d63d10ad4ce5849b1244efa2b647c3cc%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/pr-1.jif	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/pr-1.jif	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:30	36496/36496	---M--	200	added ('OK')	image/png	etag:%22f3e9e2b293c9786b68e6dbed752eaf3d%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/b-3.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/b-3.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:30	28240/28240	---MCZ	200	added ('OK')	text/html	etag:W/%22b52ef0797be5d49b06ae9252bc48e4b2%22	https://maha-cv-resume-bootstrap.vercel.app/blog-single.html	D:/p6/maha-cv-resume-bootstrap.vercel.app/blog-single.html	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:31	44387/44387	---M--	200	added ('OK')	image/png	etag:%22cfe02a1c15f6cb89c04deac5a33bff7a%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/b-2.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/b-2.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:31	81213/81213	---M--	200	added ('OK')	image/png	etag:%22d16d5abae7de7079b1b97773725e5e7f%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/b-1.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/b-1.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:31	7911/7911	---M--	200	added ('OK')	image/png	etag:%22c6243f41658708d009204a2ff01bce12%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/c-1.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/c-1.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:31	84355/84355	---MCZ	200	added ('OK')	application/javascript	etag:W/%227f9fb969ce353c5d77707836391eb28d%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:32	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270d3fda195602fe8b75e0097eed74dde%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/popper.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/popper.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:32	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/bootstrap.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/bootstrap.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:32	40401/40401	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ffaa3c82ad2c6e216e68aca44746e1be%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/owl.carousel.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/owl.carousel.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:32	6077/6077	---MCZ	200	added ('OK')	application/javascript	etag:W/%2240c93ea04f47fdb4526cd3ef91738900%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/validator.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/validator.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:32	8415/8415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2236050285bfeeb7395752f0f9bbc08273%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/wow.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/wow.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:33	28935/28935	---MCZ	200	added ('OK')	application/javascript	etag:W/%220850ae304b0eb839c556c01fba3b3982%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.mixitup.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.mixitup.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:33	21102/21102	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ac1614241b8961ce4d6b04cd0a5bdd57%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/circle-progress.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/circle-progress.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:33	5138/5138	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a33571eb2591514e45765696e5d92c9f%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.nav.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.nav.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:33	68253/68253	---MCZ	200	added ('OK')	application/javascript	etag:W/%2249a6b4d019a934bcf83f0c397eba82d8%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.fancybox.min.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/jquery.fancybox.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:34	89666/89666	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e4ae7aca757b428f930a11076d82ad39%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/isotope.pkgd.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/isotope.pkgd.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:34	31433/31433	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e95103f49165f77d2a8a257298430622%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/packery-mode.pkgd.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/js/packery-mode.pkgd.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:34	2211/2211	---MCZ	200	added ('OK')	application/javascript	etag:W/%228b8b96e67382dfffa1d09d8b327439eb%22	https://maha-cv-resume-bootstrap.vercel.app/assets/js/map-init.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/js/map-init.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:34	10743/10743	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270374a7d231bd681fa06517c7e26dc2e%22	https://maha-cv-resume-bootstrap.vercel.app/assets/js/custom-scripts.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/js/custom-scripts.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:35	2802/2802	---MCZ	200	added ('OK')	text/css	etag:W/%223e4561668e5b8ca716fb27508c325917%22	https://maha-cv-resume-bootstrap.vercel.app/demo/demo.css	D:/p6/maha-cv-resume-bootstrap.vercel.app/demo/demo.css	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:35	1840/1840	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f3260df6d4fca34a507e4a35f11696ce%22	https://maha-cv-resume-bootstrap.vercel.app/demo/styleswitcher.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/demo/styleswitcher.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:35	407/407	---M--	200	added ('OK')	application/javascript	etag:%227c60ab560594cd52516e44827d66511b%22	https://maha-cv-resume-bootstrap.vercel.app/demo/demo.js	D:/p6/maha-cv-resume-bootstrap.vercel.app/demo/demo.js	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:35	50585/50585	---M--	200	added ('OK')	image/png	etag:%22b917b8d3d3b1c2a0c77fab2f0b84ac05%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/h1w.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/h1w.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:36	51788/51788	---M--	200	added ('OK')	image/png	etag:%22817c2f89d22f43e529560c3ad3bcf603%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/h1.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/h1.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:36	87733/87733	---M--	200	added ('OK')	image/png	etag:%22c9484a92fc9f5d0eb5278ecda42e0991%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/h2w.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/h2w.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:36	104012/104012	---M--	200	added ('OK')	image/png	etag:%225f4103f327e7136842fe35670a69f8b5%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/h2.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/h2.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:36	49278/49278	---M--	200	added ('OK')	image/png	etag:%22c42f96de7c06222681829987f83b7033%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/h3w.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/h3w.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:37	50482/50482	---M--	200	added ('OK')	image/png	etag:%225afb4fd4d553610295db25671756d39d%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/h3.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/h3.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-one.html)
09:14:37	43118/43118	---M--	200	added ('OK')	image/png	etag:%2214442aa7f51015a14646c0d213479a22%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/p-2.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/p-2.png	(from https://maha-cv-resume-bootstrap.vercel.app/home-two.html)
09:14:37	7524/7524	---MCZ	200	added ('OK')	text/css	etag:W/%2238bfb054fb88e147595ad02f0a0ccf0f%22	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/mh-slider.css	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/mh-slider.css	(from https://maha-cv-resume-bootstrap.vercel.app/home-slider.html)
09:14:37	76669/76669	---M--	200	added ('OK')	image/jpeg	etag:%228d8930729c8b65f899fc4697e6b70ce3%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/slider/1.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/slider/1.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/home-slider.html)
09:14:38	85341/85341	---M--	200	added ('OK')	image/jpeg	etag:%22109beaa00867d05c40a1946dea0bc7c4%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/slider/2.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/slider/2.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/home-slider.html)
09:14:38	46841/46841	---M--	200	added ('OK')	image/jpeg	etag:%22b9f32bc8c25fe568e561aff58e364082%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/slider/3.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/slider/3.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/home-slider.html)
09:14:39	19531/19531	---MCZ	200	added ('OK')	text/html	etag:W/%222ecfa2b63b318982fcd4007376a13d96%22	https://maha-cv-resume-bootstrap.vercel.app/index.html	D:/p6/maha-cv-resume-bootstrap.vercel.app/index-2.html	(from https://maha-cv-resume-bootstrap.vercel.app/home-video.html)
09:14:39	2411/2411	---M--	200	added ('OK')	image/jpeg	etag:%22f8e26af8e8ca74e401f3b22dfb3a85d3%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/b-author.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/b-author.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/blog.html)
09:14:40	84355/84355	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-14983%22	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	D:/p6/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/blog.html)
09:14:41	28935/28935	---M-Z	200	added ('OK')	application/javascript	etag:W/%227107-Jma2+JVoXjx7P5flbj+ZW4QkPzY%22	https://cdn.jsdelivr.net/jquery.mixitup/latest/jquery.mixitup.min.js	D:/p6/cdn.jsdelivr.net/jquery.mixitup/latest/jquery.mixitup.min.js	(from https://maha-cv-resume-bootstrap.vercel.app/blog.html)
09:14:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674f50d287a8c48dc19ba404d20fe713%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?v=4.7.0	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.eot	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
09:14:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674f50d287a8c48dc19ba404d20fe713%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
09:14:41	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22af7ae505a9eed503f8b8e6982036873e%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff2	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
09:14:42	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22fee66e712a8a08eef5805a46892932ad%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
09:14:42	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22b06871f281fee6b241d60582ae9369b9%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
09:14:43	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22acf3dcb7ff752b5296ca23ba2c7c2606%22	https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://maha-cv-resume-bootstrap.vercel.app/assets/icons/font-awesome-4.7.0/css/font-awesome.min.css)
09:14:43	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Apr%202024%2003:44:45%20GMT	https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/owl.video.play.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/owl.video.play.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/owl.css)
09:14:44	38359/38359	---M--	200	added ('OK')	image/png	etag:%22ebe730c948f9f538aa71b20f017a574e%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/footer-bg.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/footer-bg.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
09:14:44	136741/136741	---M--	200	added ('OK')	image/jpeg	etag:%225e2afa388ac23047eb67bf086b6b8ce6%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/home-bg-img.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/home-bg-img.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
09:14:44	48876/48876	---M--	200	added ('OK')	image/jpeg	etag:%2288546ca71939c1b4276a8eb55d743a09%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/extra-feature-bg.jpg	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/extra-feature-bg.jpg	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
09:14:44	22145/22145	---M--	200	added ('OK')	image/png	etag:%22a3dff246d77211de05dd6a598ee0b094%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/map-color-overlay.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/map-color-overlay.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
09:14:45	13131/13131	---M--	200	added ('OK')	image/png	etag:%2223551509aaeda8fc396c2cf21603971f%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/header-bg-2.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/header-bg-2.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
09:14:45	3208/3208	---M--	200	added ('OK')	image/gif	etag:%22be1cede97289c13920048f238fd37b85%22	https://maha-cv-resume-bootstrap.vercel.app/assets/images/slider/status.gif	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/slider/status.gif	(from https://maha-cv-resume-bootstrap.vercel.app/assets/css/styles.css)
09:14:45	3670/3670	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Apr%202024%2003:44:47%20GMT	https://maha-cv-resume-bootstrap.vercel.app/assets/images/slider/pattern.png	D:/p6/maha-cv-resume-bootstrap.vercel.app/assets/images/slider/pattern.png	(from https://maha-cv-resume-bootstrap.vercel.app/assets/plugins/css/mh-slider.css)
